"Gene"	"Aliases"	"Aliases3"	"GeneCateg"	"PromoterOf"	"contigV1"	"startV1"	"stopV1"	"strandV1"	"Npaths"	"contigV2"	"startV2"	"stopV2"	"strandV2"	"Qstart"	"Qstop"	"LQueryMapped"	"QueryLength"	"coverage"	"TrimmedCoverage"	"PcIdentity"	"matches"	"mismatches"	"indels"	"unknowns"	"TranslateStart"	"TranslateStop"	"NbOfAA"	"AAchanges"	"NewTargetName"
"Gr9_PMT1"	"PMT_360"	"Gr9_PMT1"	"Promoter"	"Gr"	"EQ127119"	34802	34752	"-"	1	"GL350104"	24324	24374	"+"	1	51	51	51	100	100	100	51	0	0	0	3	50	15	NA	"PMT_360_1"
"Gr9_PMT2"	"PMT_361"	"Gr9_PMT2"	"Promoter"	"Gr"	"EQ127119"	34742	34692	"-"	1	"GL350104"	24384	24434	"+"	1	51	51	51	100	100	100	51	0	0	0	3	41	12	NA	"PMT_361_1"
"Gr9_PMT3"	"PMT_362"	"Gr9_PMT3"	"Promoter"	"Gr"	"EQ127119"	34698	34648	"-"	1	"GL350104"	24428	24478	"+"	1	51	51	51	100	100	100	51	0	0	0	3	23	6	NA	"PMT_362_1"
"Gr9_PMT4"	"PMT_363"	"Gr9_PMT4"	"Promoter"	"Gr"	"EQ127119"	33833	33783	"-"	1	"GL350104"	25293	25343	"+"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_363_1"
"Gr9_PMT5"	"PMT_364"	"Gr9_PMT5"	"Promoter"	"Gr"	"EQ127119"	33699	33649	"-"	1	"GL350104"	25427	25477	"+"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_364_1"
"Gr9_PMT6"	"PMT_365"	"Gr9_PMT6"	"Promoter"	"Gr"	"EQ127119"	33201	33151	"-"	1	"GL350104"	25925	25975	"+"	1	51	51	51	100	100	100	51	0	0	0	3	47	14	NA	"PMT_365_1"
"Or1_PMT1"	"PMT_366"	"Or1_PMT1"	"Promoter"	"Or"	"EQ127024"	73736	73786	"+"	1	"GL350829"	99760	99810	"+"	1	51	51	51	100	100	100	51	0	0	0	2	40	12	NA	"PMT_366_1"
"Or1_PMT2"	"PMT_367"	"Or1_PMT2"	"Promoter"	"Or"	"EQ127024"	73761	73811	"+"	1	"GL350829"	99785	99835	"+"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_367_1"
"Or1_PMT3"	"PMT_368"	"Or1_PMT3"	"Promoter"	"Or"	"EQ127024"	74547	74597	"+"	1	"GL350829"	100571	100621	"+"	1	51	51	51	100	100	100	51	0	0	0	3	26	7	NA	"PMT_368_1"
"Or10_PMT1"	"PMT_369"	"Or10_PMT1"	"Promoter"	"Or"	"EQ127004"	141861	141811	"-"	1	"GL349706"	574061	574111	"+"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_369_1"
"Or10_PMT2"	"PMT_370"	"Or10_PMT2"	"Promoter"	"Or"	"EQ127004"	141834	141784	"-"	1	"GL349706"	574088	574138	"+"	1	51	51	51	100	100	100	51	0	0	0	2	52	17	NA	"PMT_370_1"
"Or10_PMT3"	"PMT_371"	"Or10_PMT3"	"Promoter"	"Or"	"EQ127004"	141270	141220	"-"	1	"GL349706"	574652	574702	"+"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_371_1"
"Or10_PMT4"	"PMT_372"	"Or10_PMT4"	"Promoter"	"Or"	"EQ127004"	140523	140473	"-"	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_372_1"
"Or10_PMT5"	"PMT_373"	"Or10_PMT5"	"Promoter"	"Or"	"EQ127004"	140473	140423	"-"	1	"GL349706"	575449	575499	"+"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_373_1"
"Or10_PMT6"	"PMT_374"	"Or10_PMT6"	"Promoter"	"Or"	"EQ127004"	139891	139841	"-"	1	"GL349706"	576031	576081	"+"	1	51	51	51	100	100	100	51	0	0	0	3	41	12	NA	"PMT_374_1"
"Or10_PMT7"	"PMT_375"	"Or10_PMT7"	"Promoter"	"Or"	"EQ127004"	139820	139770	"-"	1	"GL349706"	576102	576152	"+"	1	51	51	51	100	100	100	51	0	0	0	1	45	14	NA	"PMT_375_1"
"Or10_PMT8"	"PMT_376"	"Or10_PMT8"	"Promoter"	"Or"	"EQ127004"	139692	139642	"-"	1	"GL349706"	576230	576280	"+"	1	51	51	51	100	100	100	51	0	0	0	1	15	4	NA	"PMT_376_1"
"Or11_PMT1"	"PMT_377"	"Or11_PMT1"	"Promoter"	"Or"	"EQ123812"	5585	5535	"-"	1	"GL350673"	6058	6008	"-"	1	51	51	51	100	100	100	51	0	0	0	3	50	16	NA	"PMT_377_1"
"Or11_PMT2"	"PMT_378"	"Or11_PMT2"	"Promoter"	"Or"	"EQ123812"	3709	3659	"-"	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_378_1"
"Or11_PMT3"	"PMT_379"	"Or11_PMT3"	"Promoter"	"Or"	"EQ123812"	3491	3441	"-"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_379_1"
"Or11_PMT4"	"PMT_380"	"Or11_PMT4"	"Promoter"	"Or"	"EQ123812"	3104	3054	"-"	1	"GL349872"	582051	582001	"-"	1	51	51	51	100	100	100	29	0	0	22	3	38	11	"ins*12XXXXX [35]"	"PMT_380_1"
"Or11_PMT5"	"PMT_381"	"Or11_PMT5"	"Promoter"	"Or"	"EQ123812"	3101	3051	"-"	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_381_1"
"Or11_PMT6"	"PMT_382"	"Or11_PMT6"	"Promoter"	"Or"	"EQ123812"	2946	2896	"-"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_382_1"
"Or11_PMT7"	"PMT_383"	"Or11_PMT7"	"Promoter"	"Or"	"EQ123812"	2943	2893	"-"	1	"GL350673"	3574	3524	"-"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_383_1"
"Or11_PMT8"	"PMT_384"	"Or11_PMT8"	"Promoter"	"Or"	"EQ123812"	2859	2809	"-"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_384_1"
"Or11_PMT9"	"PMT_385"	"Or11_PMT9"	"Promoter"	"Or"	"EQ123812"	49277	49327	"+"	1	"GL350673"	53306	53356	"+"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_385_1"
"Or11_PMT10"	"PMT_386"	"Or11_PMT10"	"Promoter"	"Or"	"EQ123812"	49667	49717	"+"	1	"GL350673"	53700	53750	"+"	1	51	51	51	100	100	100	51	0	0	0	3	32	9	NA	"PMT_386_1"
"Or11_PMT11"	"PMT_387"	"Or11_PMT11"	"Promoter"	"Or"	"EQ123812"	49894	49944	"+"	1	"GL350673"	53927	53977	"+"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_387_1"
"Or11_PMT12"	"PMT_388"	"Or11_PMT12"	"Promoter"	"Or"	"EQ123812"	50318	50368	"+"	1	"GL350673"	54351	54401	"+"	1	51	51	51	100	100	100	51	0	0	0	3	35	10	NA	"PMT_388_1"
"Or11_PMT14"	"PMT_389"	"Or11_PMT14"	"Promoter"	"Or"	"EQ123812"	50440	50490	"+"	1	"GL350673"	54473	54523	"+"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_389_1"
"Or12_PMT1"	"PMT_390"	"Or12_PMT1"	"Promoter"	"Or"	"EQ115338"	1324	1374	"+"	1	"GL349872"	582793	582743	"-"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_390_1"
"Or12_PMT2"	"PMT_391"	"Or12_PMT2"	"Promoter"	"Or"	"EQ115338"	1463	1513	"+"	1	"GL349872"	582654	582604	"-"	1	51	51	51	100	100	100	51	0	0	0	3	50	16	NA	"PMT_391_1"
"Or12_PMT3"	"PMT_392"	"Or12_PMT3"	"Promoter"	"Or"	"EQ115338"	1674	1724	"+"	1	"GL349872"	582443	582393	"-"	1	51	51	51	100	100	100	51	0	0	0	2	52	17	NA	"PMT_392_1"
"Or12_PMT4"	"PMT_393"	"Or12_PMT4"	"Promoter"	"Or"	"EQ115338"	2067	2117	"+"	1	"GL349872"	582050	582000	"-"	1	51	51	51	100	100	100	51	0	0	0	2	37	11	NA	"PMT_393_1"
"Or12_PMT5"	"PMT_394"	"Or12_PMT5"	"Promoter"	"Or"	"EQ115338"	2157	2207	"+"	1	"GL349872"	581960	581910	"-"	1	51	51	51	100	100	100	51	0	0	0	2	52	17	NA	"PMT_394_1"
"Or13_PMT1"	"PMT_395"	"Or13_PMT1"	"Promoter"	"Or"	"EQ120447"	13481	13431	"-"	1	"GL350625"	74534	74484	"-"	1	51	51	51	100	100	100	51	0	0	0	2	52	17	NA	"PMT_395_1"
"Or13_PMT2"	"PMT_396"	"Or13_PMT2"	"Promoter"	"Or"	"EQ120447"	12546	12496	"-"	1	"GL350625"	73599	73549	"-"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_396_1"
"Or13_PMT3"	"PMT_397"	"Or13_PMT3"	"Promoter"	"Or"	"EQ120447"	12314	12264	"-"	1	"GL350625"	73367	73317	"-"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_397_1"
"Or13_PMT4"	"PMT_398"	"Or13_PMT4"	"Promoter"	"Or"	"EQ120447"	12199	12149	"-"	1	"GL350625"	73252	73202	"-"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_398_1"
"Or13_PMT5"	"PMT_399"	"Or13_PMT5"	"Promoter"	"Or"	"EQ120447"	11934	11884	"-"	1	"GL350625"	72987	72937	"-"	1	51	51	51	100	100	100	51	0	0	0	1	42	13	NA	"PMT_399_1"
"Or13_PMT6"	"PMT_400"	"Or13_PMT6"	"Promoter"	"Or"	"EQ120447"	11874	11824	"-"	1	"GL350625"	72927	72877	"-"	1	51	51	51	100	100	100	51	0	0	0	3	50	16	NA	"PMT_400_1"
"Or13_PMT7"	"PMT_401"	"Or13_PMT7"	"Promoter"	"Or"	"EQ120447"	11681	11631	"-"	1	"GL350625"	72734	72684	"-"	1	51	51	51	100	100	100	51	0	0	0	2	52	17	NA	"PMT_401_1"
"Or13_PMT8"	"PMT_402"	"Or13_PMT8"	"Promoter"	"Or"	"EQ120447"	11301	11251	"-"	1	"GL350625"	72354	72304	"-"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_402_1"
"Or13_PMT9"	"PMT_403"	"Or13_PMT9"	"Promoter"	"Or"	"EQ120447"	11207	11157	"-"	1	"GL350625"	72260	72210	"-"	1	51	51	51	100	100	100	51	0	0	0	2	28	8	NA	"PMT_403_1"
"Or17_PMT1"	"PMT_404"	"Or17_PMT1"	"Promoter"	"Or"	"EQ112313"	33403	33453	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_404_1"
"Or17_PMT2"	"PMT_405"	"Or17_PMT2"	"Promoter"	"Or"	"EQ112313"	50879	50929	"+"	1	"GL350313"	15943	15893	"-"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_405_1"
"Or17_PMT3"	"PMT_406"	"Or17_PMT3"	"Promoter"	"Or"	"EQ112313"	51418	51468	"+"	1	"GL350313"	15404	15354	"-"	1	51	51	51	100	100	100	51	0	0	0	1	45	14	NA	"PMT_406_1"
"Or17_PMT4"	"PMT_407"	"Or17_PMT4"	"Promoter"	"Or"	"EQ112313"	52141	52191	"+"	1	"GL350313"	14681	14631	"-"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_407_1"
"Or17_PMT5"	"PMT_408"	"Or17_PMT5"	"Promoter"	"Or"	"EQ112313"	53498	53548	"+"	1	"GL350313"	13123	13073	"-"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_408_1"
"Or18_PMT1"	"PMT_409"	"Or18_PMT1"	"Promoter"	"Or"	"EQ110896"	398	448	"+"	1	"GL349788"	18683	18633	"-"	1	51	51	51	100	100	100	51	0	0	0	2	52	17	NA	"PMT_409_1"
"Or18_PMT2"	"PMT_410"	"Or18_PMT2"	"Promoter"	"Or"	"EQ110896"	455	505	"+"	1	"GL349788"	18626	18576	"-"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_410_1"
"Or18_PMT3"	"PMT_411"	"Or18_PMT3"	"Promoter"	"Or"	"EQ110896"	502	552	"+"	1	"GL349788"	18579	18529	"-"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_411_1"
"Or18_PMT4"	"PMT_412"	"Or18_PMT4"	"Promoter"	"Or"	"EQ110896"	961	1011	"+"	1	"GL349788"	18120	18070	"-"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_412_1"
"Or18_PMT5"	"PMT_413"	"Or18_PMT5"	"Promoter"	"Or"	"EQ110896"	962	1012	"+"	1	"GL349788"	18119	18069	"-"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_413_1"
"Or2_PMT1"	"PMT_414"	"Or2_PMT1"	"Promoter"	"Or"	"EQ118797"	74216	74266	"+"	1	"GL350138"	111428	111478	"+"	1	51	51	51	100	100	100	51	0	0	0	1	48	15	NA	"PMT_414_1"
"Or2_PMT2"	"PMT_415"	"Or2_PMT2"	"Promoter"	"Or"	"EQ118797"	75509	75559	"+"	1	"GL350138"	112721	112771	"+"	1	51	51	51	100	100	98	50	1	0	0	3	50	16	"E16V [47]"	"PMT_415_1"
"Or2_PMT3"	"PMT_416"	"Or2_PMT3"	"Promoter"	"Or"	"EQ118797"	75569	75619	"+"	1	"GL350138"	112781	112831	"+"	1	51	51	51	100	100	100	51	0	0	0	2	52	17	NA	"PMT_416_1"
"Or2_PMT4"	"PMT_417"	"Or2_PMT4"	"Promoter"	"Or"	"EQ118797"	75792	75842	"+"	1	"GL350138"	113004	113054	"+"	1	51	51	51	100	100	100	51	0	0	0	3	50	16	NA	"PMT_417_1"
"Or2_PMT5"	"PMT_418"	"Or2_PMT5"	"Promoter"	"Or"	"EQ118797"	75998	76048	"+"	1	"GL350138"	113210	113260	"+"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_418_1"
"Or2_PMT6"	"PMT_419"	"Or2_PMT6"	"Promoter"	"Or"	"EQ118797"	76509	76559	"+"	1	"GL350138"	113758	113808	"+"	1	51	51	51	100	100	96.1	49	2	0	0	1	39	12	"I3L [6] Y7C [18]"	"PMT_419_1"
"Or20_PMT1"	"PMT_420"	"Or20_PMT1"	"Promoter"	"Or"	"EQ110814"	45294	45244	"-"	1	"GL349757"	695495	695545	"+"	1	51	51	51	100	100	100	51	0	0	0	3	50	16	NA	"PMT_420_1"
"Or20_PMT2"	"PMT_421"	"Or20_PMT2"	"Promoter"	"Or"	"EQ110814"	44863	44813	"-"	1	"GL349757"	695935	695985	"+"	1	51	51	51	100	100	100	51	0	0	0	3	29	8	NA	"PMT_421_1"
"Or20_PMT3"	"PMT_422"	"Or20_PMT3"	"Promoter"	"Or"	"EQ110814"	44140	44090	"-"	1	"GL349757"	696670	696721	"+"	1	51	51	51	100	100	98.1	51	0	1	0	2	51	17	NA	"PMT_422_1"
"Or20_PMT4"	"PMT_423"	"Or20_PMT4"	"Promoter"	"Or"	"EQ110814"	43981	43931	"-"	1	"GL349757"	696827	696877	"+"	1	51	51	51	100	100	98	50	1	0	0	1	51	17	"delYVGIYKLHIQKSTIFNE1* [0]"	"PMT_423_1"
"Or20_PMT5"	"PMT_424"	"Or20_PMT5"	"Promoter"	"Or"	"EQ110814"	43580	43530	"-"	1	"GL349757"	697228	697278	"+"	1	51	51	51	100	100	98	50	1	0	0	2	28	8	NA	"PMT_424_1"
"Or20_PMT6"	"PMT_425"	"Or20_PMT6"	"Promoter"	"Or"	"EQ110814"	43195	43145	"-"	1	"GL349757"	697613	697663	"+"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_425_1"
"Or21_PMT1"	"PMT_426"	"Or21_PMT1"	"Promoter"	"Or"	"EQ110814"	18164	18114	"-"	1	"GL349896"	347575	347525	"-"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_426_1"
"Or21_PMT2"	"PMT_427"	"Or21_PMT2"	"Promoter"	"Or"	"EQ110814"	18114	18064	"-"	1	"GL349896"	347525	347475	"-"	1	51	51	51	100	100	100	51	0	0	0	2	52	17	NA	"PMT_427_1"
"Or21_PMT3"	"PMT_428"	"Or21_PMT3"	"Promoter"	"Or"	"EQ110814"	17977	17927	"-"	1	"GL349896"	347388	347338	"-"	1	51	51	51	100	100	100	51	0	0	0	3	50	16	NA	"PMT_428_1"
"Or21_PMT4"	"PMT_429"	"Or21_PMT4"	"Promoter"	"Or"	"EQ110814"	17854	17804	"-"	1	"GL349896"	347265	347215	"-"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_429_1"
"Or21_PMT5"	"PMT_430"	"Or21_PMT5"	"Promoter"	"Or"	"EQ110814"	17672	17622	"-"	1	"GL349896"	347083	347033	"-"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_430_1"
"Or21_PMT6"	"PMT_431"	"Or21_PMT6"	"Promoter"	"Or"	"EQ110814"	16273	16223	"-"	1	"GL349896"	345269	345219	"-"	1	51	51	51	100	100	100	51	0	0	0	3	50	16	NA	"PMT_431_1"
"Or22_PMT1"	"PMT_432"	"Or22_PMT1"	"Promoter"	"Or"	"EQ110814"	32526	32576	"+"	1	"GL349896"	272172	272222	"+"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_432_1"
"Or22_PMT2"	"PMT_433"	"Or22_PMT2"	"Promoter"	"Or"	"EQ110814"	33383	33433	"+"	1	"GL349896"	273031	273081	"+"	1	51	51	51	100	100	96.1	49	2	0	0	1	51	17	"A4T [9] V5A [12]"	"PMT_433_1"
"Or22_PMT3"	"PMT_434"	"Or22_PMT3"	"Promoter"	"Or"	"EQ110814"	33692	33742	"+"	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_434_1"
"Or22_PMT4"	"PMT_435"	"Or22_PMT4"	"Promoter"	"Or"	"EQ110814"	33886	33936	"+"	1	"GL349757"	706830	706780	"-"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_435_1"
"Or22_PMT5"	"PMT_436"	"Or22_PMT5"	"Promoter"	"Or"	"EQ110814"	34016	34066	"+"	1	"GL349757"	706700	706650	"-"	1	51	51	51	100	100	100	51	0	0	0	3	50	16	NA	"PMT_436_1"
"Or22_PMT6"	"PMT_437"	"Or22_PMT6"	"Promoter"	"Or"	"EQ110814"	34145	34195	"+"	1	"GL349757"	706571	706521	"-"	1	51	51	51	100	100	100	51	0	0	0	2	52	17	NA	"PMT_437_1"
"Or22_PMT7"	"PMT_438"	"Or22_PMT7"	"Promoter"	"Or"	"EQ110814"	34753	34803	"+"	1	"GL349757"	705963	705913	"-"	1	51	51	51	100	100	100	51	0	0	0	2	52	17	NA	"PMT_438_1"
"Or23_PMT1"	"PMT_439"	"Or23_PMT1"	"Promoter"	"Or"	"EQ116773"	158512	158462	"-"	1	"GL355171"	1749	1699	"-"	1	51	51	51	100	100	100	51	0	0	0	2	46	14	NA	"PMT_439_1"
"Or23_PMT2"	"PMT_440"	"Or23_PMT2"	"Promoter"	"Or"	"EQ116773"	157986	157936	"-"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_440_1"
"Or23_PMT3"	"PMT_441"	"Or23_PMT3"	"Promoter"	"Or"	"EQ116773"	157113	157063	"-"	1	"GL349715"	946163	946113	"-"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_441_1"
"Or23_PMT4"	"PMT_442"	"Or23_PMT4"	"Promoter"	"Or"	"EQ116773"	156952	156902	"-"	1	"GL349715"	946002	945952	"-"	1	51	51	51	100	100	100	51	0	0	0	1	42	13	NA	"PMT_442_1"
"Or23_PMT5"	"PMT_443"	"Or23_PMT5"	"Promoter"	"Or"	"EQ116773"	156948	156898	"-"	1	"GL349715"	945998	945948	"-"	1	51	51	51	100	100	100	51	0	0	0	3	38	11	NA	"PMT_443_1"
"Or23_PMT6"	"PMT_444"	"Or23_PMT6"	"Promoter"	"Or"	"EQ116773"	156661	156611	"-"	1	"GL349715"	945711	945661	"-"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_444_1"
"Or25_PMT1"	"PMT_445"	"Or25_PMT1"	"Promoter"	"Or"	"EQ121869"	14313	14363	"+"	1	"GL349841"	457828	457778	"-"	1	51	51	51	100	100	100	51	0	0	0	3	50	16	NA	"PMT_445_1"
"Or25_PMT2"	"PMT_446"	"Or25_PMT2"	"Promoter"	"Or"	"EQ121869"	16810	16860	"+"	1	"GL349841"	455331	455281	"-"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_446_1"
"Or25_PMT3"	"PMT_447"	"Or25_PMT3"	"Promoter"	"Or"	"EQ121869"	16968	17018	"+"	1	"GL349841"	455173	455123	"-"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_447_1"
"Or25_PMT4"	"PMT_448"	"Or25_PMT4"	"Promoter"	"Or"	"EQ121869"	17148	17198	"+"	1	"GL349841"	454993	454943	"-"	1	51	51	51	100	100	100	51	0	0	0	2	49	16	NA	"PMT_448_1"
"Or29_PMT1"	"PMT_449"	"Or29_PMT1"	"Promoter"	"Or"	"EQ112775"	5270	5320	"+"	1	"GL350067"	253418	253468	"+"	1	51	51	51	100	100	100	51	0	0	0	1	51	17	NA	"PMT_449_1"
"Or29_PMT2"	"PMT_450"	"Or29_PMT2"	"Promoter"	"Or"	"EQ112775"	6100	6150	"+"	101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_450_1"
"Or29_PMT3"	"PMT_451"	"Or29_PMT3"	"Promoter"	"Or"	"EQ112775"	6443	6493	"+"	1	"GL350067"	254591	254641	"+"	1	51	51	51	100	100	100	51	0	0	0	1	36	11	NA	"PMT_451_1"
"Or29_PMT4"	"PMT_452"	"Or29_PMT4"	"Promoter"	"Or"	"EQ112775"	6820	6870	"+"	1	"GL350067"	254968	255018	"+"	1	51	51	51	100	100	100	51	0	0	0	3	50	16	NA	"PMT_452_1"
"Or29_PMT5"	"PMT_453"	"Or29_PMT5"	"Promoter"	"Or"	"EQ112775"	6895	6945	"+"	1	"GL350067"	255043	255093	"+"	1	51	51	51	100	100	100	51	0	0	0	2	52	17	NA	"PMT_453_1"
"Or29_PMT6"	"PMT_454"	"Or29_PMT6"	"Promoter"	"Or"	"EQ112775"	7573	7623	"+"	1	"GL350067"	255721	255771	"+"	1	51	51	51	100	100	100	51	0	0	0	2	52	17	NA	"PMT_454_1"
"Or30_PMT1"	"PMT_455"	"Or30_PMT1"	"Promoter"	"Or"	"EQ125317"	48700	48749	"+"	1	"GL350067"	243693	243742	"+"	1	50	50	50	100	100	100	50	0	0	0	3	50	16	NA	"PMT_455_1"
"Or30_PMT2"	"PMT_456"	"Or30_PMT2"	"Promoter"	"Or"	"EQ125317"	49736	49785	"+"	1	"GL350067"	244729	244778	"+"	1	50	50	50	100	100	100	50	0	0	0	3	50	16	NA	"PMT_456_1"
"Or31_PMT1"	"PMT_457"	"Or31_PMT1"	"Promoter"	"Or"	"EQ112773"	49675	49724	"+"	1	"GL349842"	880427	880378	"-"	1	50	50	50	100	100	100	50	0	0	0	2	49	16	NA	"PMT_457_1"
"Or31_PMT2"	"PMT_458"	"Or31_PMT2"	"Promoter"	"Or"	"EQ112773"	50515	50565	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_458_1"
"Or32_PMT1"	"PMT_459"	"Or32_PMT1"	"Promoter"	"Or"	"EQ124797"	115579	115528	"-"	1	"GL350029"	304069	304018	"-"	1	52	52	52	100	100	100	52	0	0	0	2	52	17	NA	"PMT_459_1"
"Or32_PMT2"	"PMT_460"	"Or32_PMT2"	"Promoter"	"Or"	"EQ124797"	115380	115330	"-"	1	"GL350029"	303870	303820	"-"	1	51	51	51	100	100	100	51	0	0	0	2	52	17	NA	"PMT_460_1"
"Or35_PMT1"	"PMT_461"	"Or35_PMT1"	"Promoter"	"Or"	"EQ115838"	9390	9440	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_461_1"
"Or35_PMT2"	"PMT_462"	"Or35_PMT2"	"Promoter"	"Or"	"EQ115838"	9699	9749	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_462_1"
"Or35_PMT3"	"PMT_463"	"Or35_PMT3"	"Promoter"	"Or"	"EQ115838"	10681	10731	"+"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_463_1"
"Or35_PMT4"	"PMT_464"	"Or35_PMT4"	"Promoter"	"Or"	"EQ115838"	11105	11155	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_464_1"
"Or35_PMT5"	"PMT_465"	"Or35_PMT5"	"Promoter"	"Or"	"EQ115838"	11443	11493	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_465_1"
"Or35_PMT6"	"PMT_466"	"Or35_PMT6"	"Promoter"	"Or"	"EQ115838"	12022	12072	"+"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_466_1"
"Or36_PMT1"	"PMT_467"	"Or36_PMT1"	"Promoter"	"Or"	"EQ128051"	85936	85887	"-"	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_467_1"
"Or36_PMT2"	"PMT_468"	"Or36_PMT2"	"Promoter"	"Or"	"EQ128051"	89919	89869	"-"	103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PMT_468_1"
"Or36_PMT3"	"PMT_469"	"Or36_PMT3"	"Promoter"	"Or"	"EQ128051"	19385	19335	"-"	1	"GL350863"	84899	84949	"+"	1	51	51	51	100	100	100	51	0	0	0	2	43	13	NA	"PMT_469_1"
"Or37_PMT1"	"PMT_470"	"Or37_PMT1"	"Promoter"	"Or"	"EQ125842"	30312	30262	"-"	1	"GL349690"	291586	291636	"+"	1	51	51	51	100	100	100	51	0	0	0	3	50	16	NA	"PMT_470_1"
"Or37_PMT2"	"PMT_471"	"Or37_PMT2"	"Promoter"	"Or"	"EQ125842"	29597	29547	"-"	1	"GL349690"	292301	292351	"+"	1	51	51	51	100	100	100	51	0	0	0	3	50	16	NA	"PMT_471_1"
